Date,21-Day,63-Day,126-Day
2022-06-22 00:00:00+00:00,48.00420564124541,71.98773348226914,79.8268160864567
2022-06-23 00:00:00+00:00,48.12111660177751,71.90345634146219,79.6733353487622
2022-06-24 00:00:00+00:00,47.8899856538064,71.20235903924927,79.03510277847808
2022-06-27 00:00:00+00:00,47.96340499661029,70.1847128282263,78.23626569513557
2022-06-28 00:00:00+00:00,47.982981001518496,68.71029732924256,77.41208075900234
2022-06-29 00:00:00+00:00,47.34966802625442,66.76925092340123,76.5125431659927
2022-06-30 00:00:00+00:00,46.95235572674899,64.94486427442618,75.46976792838392
2022-07-01 00:00:00+00:00,46.42656128844049,63.5210731604534,74.40062411910118
2022-07-05 00:00:00+00:00,44.80223378621507,61.55669550914485,73.28649782928419
2022-07-06 00:00:00+00:00,43.378196467377236,58.8666288685041,71.95053817526022
2022-07-07 00:00:00+00:00,42.54170079421732,57.42513464508596,70.65493499812789
2022-07-08 00:00:00+00:00,41.78060525456881,56.64157143591547,70.04102702267694
2022-07-11 00:00:00+00:00,39.4212935451723,55.33503033054318,69.3382175419901
2022-07-12 00:00:00+00:00,38.68717568511196,53.68224202032648,68.43243331887635
2022-07-13 00:00:00+00:00,39.08123511240331,53.25127079352066,67.63945358846559
2022-07-14 00:00:00+00:00,34.31728925036312,52.822344411398284,66.58995709366525
2022-07-15 00:00:00+00:00,32.8774694584245,51.89506024103078,65.39642070819218
2022-07-18 00:00:00+00:00,33.27555750638849,51.06961758402092,64.76625823876944
2022-07-19 00:00:00+00:00,28.716908189659147,50.18569294772169,63.92148272480726
2022-07-20 00:00:00+00:00,27.143893641110395,49.06033984298387,63.79715537157839
2022-07-21 00:00:00+00:00,27.251662206923246,47.55184642471393,63.878233703292345
2022-07-22 00:00:00+00:00,28.28144586047324,47.39270005445874,64.09007488127698
2022-07-25 00:00:00+00:00,28.006082082245623,48.35829449347939,64.22797720932984
2022-07-26 00:00:00+00:00,27.938523865282107,48.79074495644164,64.15711949136848
2022-07-27 00:00:00+00:00,29.01721406020656,48.440959684110425,64.05994754830243
2022-07-28 00:00:00+00:00,29.472481328378024,49.09984308169344,63.93715041623869
2022-07-29 00:00:00+00:00,30.811649964079216,50.524098394982026,64.15502449005749
2022-08-01 00:00:00+00:00,28.664440277107357,50.0143758662459,64.36070865657189
2022-08-02 00:00:00+00:00,27.91301013202877,49.4904701800865,64.42290933616565
2022-08-03 00:00:00+00:00,27.305604160405448,50.46869263346715,64.4243575925848
2022-08-04 00:00:00+00:00,27.700291965584476,51.64989024277415,64.52224592510653
2022-08-05 00:00:00+00:00,28.56044631358671,52.33491159926082,64.902659240329
2022-08-08 00:00:00+00:00,29.779403212947027,53.12828257416695,65.15937024859853
2022-08-09 00:00:00+00:00,29.125961686296087,51.57928871665719,65.30148406886155
2022-08-10 00:00:00+00:00,28.543107670847682,51.73533821484428,65.61210132009013
2022-08-11 00:00:00+00:00,27.014581799777137,51.66870832315983,65.56461763391049
2022-08-12 00:00:00+00:00,26.084594675427784,52.11565046755763,66.20528859683485
2022-08-15 00:00:00+00:00,26.74663037578725,53.175005950297475,66.83376608371272
2022-08-16 00:00:00+00:00,25.897525408104322,54.48831501621849,67.45114952971875
2022-08-17 00:00:00+00:00,25.299127980566197,55.72518726644015,68.060768053353
2022-08-18 00:00:00+00:00,25.306300870218802,55.97828661616833,68.66970975604852
2022-08-19 00:00:00+00:00,24.935811388996097,56.25091401679624,69.08453893350307
2022-08-22 00:00:00+00:00,25.662795143892392,55.709711923052325,69.13313093544086
2022-08-23 00:00:00+00:00,26.453205134271165,55.36323526929124,69.09232805375616
2022-08-24 00:00:00+00:00,24.389854839152413,54.8691092150328,68.89853852543848
2022-08-25 00:00:00+00:00,23.576428964953028,54.841981923240795,68.89722958042941
2022-08-26 00:00:00+00:00,27.487077906821906,54.6145896796522,68.86323368575472
2022-08-29 00:00:00+00:00,31.81153193044214,54.65194652072009,68.60890406012314
2022-08-30 00:00:00+00:00,35.16384973478782,54.65381412584714,67.80407870710431
2022-08-31 00:00:00+00:00,37.120063426209796,54.66497889520807,67.4531550636713
2022-09-01 00:00:00+00:00,39.04920609056448,54.67659654729767,67.13314273309246
2022-09-02 00:00:00+00:00,40.496138686627795,54.684884404943055,66.55956156030449
2022-09-06 00:00:00+00:00,43.058924444540686,54.82201522878627,64.82040833782473
2022-09-07 00:00:00+00:00,43.248030938699976,54.79095325912228,63.42713268678656
2022-09-08 00:00:00+00:00,43.13786881306637,54.8226898156088,62.73600407409144
